DateTime,2891,2883,2885,2882,2881,2892,5880,2884
20180102,20.450000762939453,10.100000381469727,13.269229888916016,53.9533805847168,46.3636360168457,18.422365188598633,14.93834114074707,14.512654304504395
20180103,20.649999618530273,10.100000381469727,13.413460731506348,54.948829650878906,46.818180084228516,18.422365188598633,15.028060913085938,14.858193397521973
20180104,20.649999618530273,10.100000381469727,13.317307472229004,55.147918701171875,47.18181610107422,18.469482421875,15.072920799255371,14.81980037689209
20180105,20.899999618530273,10.199999809265137,13.413460731506348,55.44655227661133,47.45454406738281,18.56371307373047,15.162640571594238,14.858193397521973
20180108,21.5,10.350000381469727,13.509614944458008,55.44655227661133,47.727272033691406,18.705062866210938,15.521519660949707,15.05016040802002
20180109,21.399999618530273,10.399999618530273,13.413460731506348,55.54609680175781,47.727272033691406,18.705062866210938,15.56637954711914,15.05016040802002
20180110,21.700000762939453,10.649999618530273,13.413460731506348,55.347007751464844,48.18181610107422,18.705062866210938,15.56637954711914,15.05016040802002
20180111,21.700000762939453,10.449999809265137,13.461538314819336,55.147918701171875,48.18181610107422,18.705062866210938,15.43179988861084,15.01176643371582
20180112,21.75,10.5,13.605769157409668,55.347007751464844,48.3636360168457,18.705062866210938,15.521519660949707,14.973373413085938
20180115,22.149999618530273,10.699999809265137,13.701923370361328,56.24291229248047,49.18181610107422,18.846410751342773,15.56637954711914,14.973373413085938
20180116,22.0,10.75,13.65384578704834,56.34245681762695,49.818180084228516,18.846410751342773,15.56637954711914,14.934980392456055
20180117,22.0,10.800000190734863,13.75,56.0438232421875,49.272727966308594,18.893526077270508,15.56637954711914,14.973373413085938
20180118,21.899999618530273,10.899999618530273,13.701923370361328,55.6456413269043,48.909088134765625,18.893526077270508,15.61124038696289,15.01176643371582
20180119,21.700000762939453,10.899999618530273,13.75,55.74518966674805,49.0,18.893526077270508,15.61124038696289,15.05016040802002
20180122,21.850000381469727,10.850000381469727,13.701923370361328,55.347007751464844,49.18181610107422,18.846410751342773,15.56637954711914,15.05016040802002
20180123,21.299999237060547,10.699999809265137,13.798075675964355,55.74518966674805,49.09090805053711,18.846410751342773,15.56637954711914,15.01176643371582
20180124,21.049999237060547,10.75,13.605769157409668,55.44655227661133,48.0,18.846410751342773,15.476659774780273,14.934980392456055
20180125,21.299999237060547,10.800000190734863,13.65384578704834,55.347007751464844,48.54545211791992,18.940641403198242,15.61124038696289,14.973373413085938
20180126,21.149999618530273,10.75,13.65384578704834,54.45110321044922,48.3636360168457,18.893526077270508,15.56637954711914,14.934980392456055
20180129,21.200000762939453,10.75,13.65384578704834,54.948829650878906,49.09090805053711,19.034873962402344,15.521519660949707,14.973373413085938
20180130,21.100000381469727,10.699999809265137,13.509614944458008,54.152469635009766,48.272727966308594,18.893526077270508,15.386940002441406,14.81980037689209
20180131,21.299999237060547,10.699999809265137,13.461538314819336,54.351558685302734,49.272727966308594,18.98775863647461,15.56637954711914,14.743013381958008
20180201,21.299999237060547,10.649999618530273,13.413460731506348,54.5506477355957,49.09090805053711,18.98775863647461,15.476659774780273,14.81980037689209
20180202,21.299999237060547,10.649999618530273,13.365384101867676,54.45110321044922,48.54545211791992,18.98775863647461,15.521519660949707,14.81980037689209
20180205,20.850000381469727,10.5,13.076923370361328,53.85383224487305,47.3636360168457,18.940641403198242,15.297220230102539,14.666227340698242
20180206,19.700000762939453,9.890000343322754,12.40384578704834,50.56884765625,44.727272033691406,18.3752498626709,14.803762435913086,14.2055082321167
20180207,20.350000381469727,10.100000381469727,12.548075675964355,52.460205078125,45.6363639831543,18.516597747802734,14.893481254577637,14.320688247680664
