DateTime,2379,2357,2881,2882
20210104,378.5384521484375,201.80831909179688,38.16343307495117,37.4681396484375
20210105,377.0769348144531,203.41635131835935,38.24595260620117,37.512691497802734
20210106,393.1538391113281,204.22036743164065,37.62708282470703,37.02261734008789
20210107,395.1025695800781,210.25050354003903,38.12217712402344,37.3344841003418
20210108,389.74359130859375,224.72280883789065,39.153621673583984,38.180965423583984
20210111,420.4359130859375,227.9388885498047,39.11236572265625,37.95820617675781
20210112,417.5128173828125,225.9288330078125,39.40116882324219,37.690895080566406
20210113,433.5897521972656,231.9589691162109,39.85499954223633,37.78000259399414
20210114,433.5897521972656,231.55694580078125,39.97877502441406,37.86910629272461
20210115,432.6153869628906,230.75294494628903,39.27739715576172,37.24538040161133
20210118,430.1794738769531,227.536865234375,38.74104309082031,36.71075439453125
20210119,456.974365234375,229.1448974609375,38.98859024047852,36.84440994262695
20210120,461.3589782714844,221.90875244140625,38.12217712402344,36.22068786621094
20210121,484.74359130859375,226.73284912109372,38.12217712402344,36.22068786621094
20210122,483.2820434570313,228.74288940429688,38.16343307495117,36.1315803527832
20210125,480.8461608886719,233.1649932861328,39.11236572265625,36.53254699707031
20210126,467.69232177734375,228.34088134765625,38.36972427368164,36.08702850341797
20210127,473.5384521484375,235.57704162597656,38.61727142333984,36.08702850341797
20210128,467.69232177734375,231.9589691162109,38.12217712402344,35.730613708496094
20210129,439.9230651855469,230.35092163085935,37.58582305908203,35.55240631103516
20210201,455.025634765625,227.9388885498047,37.9158935546875,35.55240631103516
20210202,469.6410217285156,229.54690551757807,38.98859024047852,35.90882110595703
20210203,484.2564086914063,231.9589691162109,39.27739715576172,35.90882110595703
20210204,464.2820434570313,230.75294494628903,38.86481857299805,36.26523971557617
20210205,482.30767822265625,231.9589691162109,38.69979095458984,36.17613220214844
20210217,501.79486083984375,232.76296997070312,40.35009765625,37.37903594970703
20210218,494.0,232.3609619140625,40.5976448059082,37.60179138183594
20210219,481.3333435058594,233.1649932861328,40.51512908935547,37.2899284362793
20210222,475.0,233.1649932861328,40.39135360717773,37.4681396484375
20210223,469.6410217285156,233.56700134277344,41.05147933959961,38.04731369018555
20210224,465.74359130859375,241.60714721679688,41.25776672363281,38.00276184082031
20210225,468.1794738769531,245.62725830078125,42.66053009033203,38.8492431640625
20210226,448.20513916015625,244.4212188720703,41.17525100708008,37.37903594970703
20210302,454.05126953125,247.2353057861328,41.34028244018555,37.3344841003418
20210303,450.6410217285156,254.471435546875,42.08292388916016,37.91365432739258
20210304,438.4615478515625,252.0594024658203,41.75286483764648,37.73544692993164
20210305,446.74359130859375,250.0493621826172,41.91789245605469,37.91365432739258
20210308,432.6153869628906,253.66741943359372,42.99059677124024,38.22552108764648
20210309,419.94873046875,251.65737915039065,44.31084442138672,39.47297286987305
20210310,421.8974304199219,251.25537109375,44.55839157104492,39.69572830200195
20210311,432.6153869628906,255.2754669189453,45.71360778808594,40.76497650146485
20210312,431.1538391113281,260.0995483398437,45.301025390625,40.89863204956055
20210315,430.6666564941406,262.1095886230469,45.79612350463867,41.61146545410156
20210316,440.4102478027344,266.12969970703125,45.71360778808594,41.38870620727539
20210317,441.3846130371094,261.70758056640625,44.97096633911133,40.80952835083008
20210318,450.6410217285156,287.838134765625,44.888450622558594,40.4976692199707
20210319,444.79486083984375,303.5165100097656,44.31084442138672,39.74028015136719
20210322,444.30767822265625,296.28033447265625,44.47587585449219,40.63132095336914
20210323,446.74359130859375,293.8682861328125,44.97096633911133,41.70056915283203
20210324,440.8974304199219,294.2702941894531,44.888450622558594,41.43325805664063
20210325,454.5384521484375,293.4662780761719,45.6310920715332,41.7451171875
20210326,472.0769348144531,293.4662780761719,45.79612350463867,42.41339492797852
20210329,476.94873046875,300.7024230957031,46.12618637084961,42.769813537597656
20210330,489.1282043457031,303.1144714355469,46.86882400512695,42.769813537597656
20210331,481.3333435058594,299.49639892578125,46.86882400512695,42.72526168823242
20210401,477.4359130859375,298.6924133300781,47.6939811706543,42.72526168823242
20210407,491.0769348144531,298.6924133300781,47.44643783569336,42.769813537597656
20210408,489.1282043457031,301.1044616699219,46.95133972167969,42.457950592041016
20210409,486.20513916015625,298.6924133300781,46.53876495361328,42.10153198242188
20210412,470.1282043457031,301.1044616699219,47.859012603759766,43.482643127441406
20210413,475.4871826171875,297.88836669921875,47.6939811706543,43.66085052490234
20210414,484.74359130859375,297.88836669921875,47.11636734008789,43.259883880615234
20210415,487.1794738769531,299.8984069824219,49.50931930541992,44.373680114746094
20210416,486.20513916015625,311.95867919921875,49.50931930541992,44.41823196411133
20210419,487.1794738769531,309.9486389160156,50.99459838867188,45.97754669189453
20210420,492.05126953125,307.9385681152344,50.99459838867188,45.79934310913086
