DateTime,2379,2357,2881,2882
20150105,78.59247589111328,192.5337677001953,31.42704200744629,31.557945251464844
20150106,78.96318817138672,190.5776824951172,30.24229049682617,30.571758270263672
20150107,78.22175598144531,188.90106201171875,30.55406951904297,30.605762481689453
20150108,78.59247589111328,194.4898681640625,31.11526298522949,30.979835510253903
20150109,74.88528442382812,191.6954345703125,30.959373474121094,31.115861892700195
20150112,75.62671661376953,186.10665893554688,30.647600173950195,30.77579498291016
20150113,76.36815643310547,186.10665893554688,31.364686965942383,31.149864196777344
20150114,75.9974365234375,177.16458129882812,31.08408546447754,30.77579498291016
20150115,73.55068969726562,176.04684448242188,30.928197860717773,30.605762481689453
20150116,73.17997741699219,176.605712890625,30.741130828857425,30.16367721557617
20150119,72.66096496582031,176.04684448242188,30.70995330810547,30.26569557189941
20150120,73.77311706542969,178.28237915039062,30.959373474121094,30.605762481689453
20150121,73.69898223876953,179.95899963378906,31.30233383178711,30.877819061279297
20150122,74.14383697509766,182.7533721923828,31.738815307617188,31.31989860534668
20150123,75.25599670410156,187.2244110107422,31.676462173461918,31.557945251464844
20150126,74.88528442382812,186.10665893554688,31.614103317260746,31.42191505432129
20150127,75.62671661376953,189.7393798828125,32.11294937133789,31.591949462890625
20150128,73.99555969238281,187.2244110107422,31.98823928833008,31.149864196777344
20150129,72.43852996826172,186.94497680664065,31.863527297973636,30.94582748413086
20150130,71.99365997314453,185.8272247314453,31.364686965942383,30.94582748413086
20150202,72.51268005371094,186.10665893554688,31.364686965942383,31.149864196777344
20150203,71.91954040527344,186.10665893554688,31.364686965942383,31.21788215637207
20150204,71.99365997314453,185.2683563232422,32.11294937133789,31.557945251464844
20150205,72.36438751220703,184.70947265625,32.2376594543457,31.62595558166504
20150206,73.62483978271484,183.3122711181641,32.050594329833984,31.455928802490234
20150209,74.14383697509766,181.91505432128903,31.98823928833008,31.455928802490234
20150210,73.40240478515625,182.4739532470703,32.9235725402832,31.96602249145508
20150211,73.77311706542969,184.43002319335935,32.861209869384766,32.20406723022461
20150212,73.99555969238281,180.7972869873047,32.985923767089844,32.37409973144531
20150213,73.47654724121094,181.35618591308597,33.36005401611328,32.238067626953125
20150224,72.5868148803711,181.91505432128903,34.607154846191406,32.646148681640625
20150225,73.55068969726562,184.43002319335935,34.607154846191406,32.78217697143555
20150226,72.9575424194336,182.4739532470703,34.9189338684082,32.51012420654297
20150302,73.77311706542969,180.5178680419922,34.8565788269043,32.30608367919922
20150303,74.51457214355469,181.63563537597656,34.42009353637695,32.37409973144531
20150304,74.88528442382812,183.0328521728516,34.295379638671875,32.27207946777344
20150305,73.99555969238281,181.63563537597656,33.92124938964844,32.06803894042969
20150306,74.88528442382812,180.7972869873047,34.544803619384766,32.30608367919922
20150309,74.88528442382812,178.28237915039062,34.295379638671875,32.30608367919922
20150310,75.25599670410156,181.0767364501953,35.29306411743164,32.51012420654297
20150311,74.51457214355469,179.95899963378906,36.66487884521485,32.98621368408203
20150312,76.7388687133789,181.0767364501953,36.477821350097656,33.156246185302734
20150313,77.1095962524414,180.2384490966797,35.41777420043945,32.646148681640625
20150316,76.7388687133789,177.72349548339844,35.29306411743164,32.71416091918945
20150317,75.62671661376953,177.4440460205078,35.230712890625,32.68015670776367
20150318,75.62671661376953,180.7972869873047,36.1660385131836,32.78217697143555
20150319,76.36815643310547,178.56179809570312,36.1660385131836,33.70034408569336
20150320,76.7388687133789,178.0029296875,35.978973388671875,33.666343688964844
