DateTime,1101,1216,1301,1303,1326,1402,1590,2002,2207,2303,2308,2317,2324,2327,2330,2357,2379,2382,2395,2408,2409,2412,2603,2609,2615,2801,2880,2881,2882,2884,2885,2886,2887,2891,2892,2912,3008,3034,3045,4904,4938,5880,6415,6505,8046,8454,9910
20140227,22.179378509521484,32.798709869384766,51.43535232543945,41.02873611450195,51.09850311279297,20.793092727661133,256.4148254394531,17.947668075561523,282.7912902832031,8.401970863342285,126.5425033569336,57.3580207824707,12.507072448730469,27.83041000366211,82.9555892944336,152.6156005859375,63.69630432128906,44.006961822509766,114.30412292480467,30.585336685180664,7.065484046936035,62.49627304077149,13.276930809020996,21.765424728393555,7.423027038574219,10.92593479156494,9.349973678588867,25.492637634277344,28.027990341186523,7.684922218322754,9.896026611328123,14.706613540649414,7.892888069152832,10.957611083984377,8.6500244140625,136.47686767578125,1126.97998046875,76.02873992919922,59.06464767456055,45.33741760253906,23.73168563842773,8.999994277954102,45.36874008178711,56.802371978759766,30.34873580932617,102.46936798095705,37.7564811706543
20140303,21.88089942932129,32.37738800048828,50.767356872558594,40.586204528808594,50.36946105957031,20.793092727661133,274.1697692871094,17.877836227416992,275.94952392578125,8.538589477539062,125.41598510742188,56.74346923828125,12.507072448730469,27.83041000366211,82.9555892944336,151.04495239257812,61.71464157104492,43.711612701416016,113.40878295898438,29.750024795532227,6.962588787078857,62.29247283935547,13.018770217895508,21.430570602416992,7.47548770904541,10.92593479156494,9.242504119873049,25.25185775756836,27.7144775390625,7.604242324829102,9.64707088470459,14.524295806884766,7.809804439544678,10.789463996887209,8.62606430053711,134.299072265625,1156.306884765625,79.85753631591797,58.02729797363281,45.04205703735352,23.78999328613281,8.890236854553223,48.49761962890625,56.14527130126953,29.68898582458496,97.7400131225586,38.49971771240234
20140304,21.352819442749023,32.215335845947266,50.299766540527344,40.52299118041992,49.83925628662109,20.46666717529297,290.6860046386719,17.7381591796875,272.1485900878906,8.4702787399292,122.41202545166016,56.53861999511719,12.263031959533691,27.54382705688477,82.57154083251953,150.78314208984375,60.86534118652344,43.534400939941406,113.40878295898438,27.693866729736328,6.893991470336914,62.0207633972168,12.871249198913574,21.179431915283203,7.423027038574219,10.833863258361816,9.215635299682615,25.04117584228516,27.30691146850586,7.543729305267334,9.522591590881348,14.402755737304688,7.726720333099365,10.76144027709961,8.554181098937988,135.0249786376953,1156.306884765625,76.02873992919922,57.767948150634766,44.7467041015625,23.58591651916504,8.862798690795898,51.822059631347656,55.85322189331055,29.85392570495605,94.89714050292967,38.20241928100586
20140305,21.85793685913086,32.4098014831543,50.43336486816406,40.64942932128906,49.57415771484375,20.531951904296875,284.9053039550781,17.703245162963867,277.8499755859375,8.504434585571289,127.2934799194336,56.67518997192383,12.293537139892578,28.021467208862305,84.49180603027344,148.16542053222656,62.91779327392578,46.54695892333984,113.11033630371094,25.76622200012207,6.928290843963623,62.428348541259766,12.945009231567385,21.263145446777344,7.501716613769531,10.80317211151123,9.242504119873049,25.131465911865234,27.338258743286133,7.584071636199951,9.64707088470459,14.402755737304688,7.782110691070557,10.81748867034912,8.578142166137695,136.47686767578125,1164.6859130859375,76.84919738769531,57.96246719360352,44.7467041015625,24.081541061401367,8.862798690795898,55.43982696533203,55.92623901367188,30.01886558532715,94.58710479736328,38.79701614379883
20140306,21.65130043029785,32.798709869384766,50.43336486816406,40.45977020263672,49.1102294921875,20.6298770904541,282.42791748046875,17.842914581298828,282.0310974121094,8.675206184387207,128.79547119140625,57.63115310668945,12.385052680969238,28.244365692138672,86.79612731933594,148.95071411132812,64.7579116821289,46.487892150878906,116.09480285644533,27.05132102966309,6.996886730194092,62.70006942749024,13.203171730041504,21.430570602416992,7.4492573738098145,10.833863258361816,9.32310676574707,25.28195571899414,27.90258407592773,7.523559093475342,9.64707088470459,14.493908882141112,7.837496757507324,11.04168701171875,8.673986434936523,143.7362823486328,1164.6859130859375,76.84919738769531,58.15696716308594,44.7467041015625,24.198156356811523,8.917677879333496,59.25314712524414,55.92623901367188,30.06009864807129,93.53614044189452,38.598819732666016
20140307,21.58241844177246,32.6042594909668,50.9677619934082,40.712646484375,49.44160842895508,20.760448455810547,270.8664855957031,17.982585906982422,281.65093994140625,8.641051292419434,127.2934799194336,57.83599853515625,12.446063041687012,27.448299407958984,87.94829559326172,150.52139282226562,64.6163558959961,46.07440185546875,115.49790954589844,25.701967239379883,6.962588787078857,62.76799392700195,13.166290283203123,21.346858978271484,7.4492573738098145,10.92593479156494,9.349973678588867,25.46253967285156,27.996641159057617,7.543729305267334,9.615951538085938,14.706613540649414,7.837496757507324,11.069709777832031,8.721908569335938,141.55845642089844,1147.9278564453125,76.3022232055664,58.41630554199219,45.04205703735352,24.11069107055664,8.917677879333496,58.27537536621094,55.92623901367188,31.008495330810547,92.48516845703124,39.09431076049805
20140310,21.81201934814453,32.928348541259766,50.3665657043457,40.83908081054688,49.375335693359375,20.662517547607425,264.6729431152344,17.773080825805664,281.2708435058594,8.538589477539062,125.04049682617188,57.76772689819336,12.293537139892578,26.97066307067871,86.79612731933594,148.16542053222656,64.19171905517578,45.66091537475586,113.11033630371094,24.416868209838867,6.784235954284668,62.76799392700195,13.166290283203123,21.346858978271484,7.554176330566406,10.895245552062988,9.269370079040527,24.980981826782227,27.58906936645508,7.442877292633057,9.584831237792969,14.524295806884766,7.809804439544678,10.985636711120604,8.673986434936523,140.83250427246094,1156.306884765625,74.66131591796875,58.61080932617188,44.37750244140625,23.99407768249512,8.890236854553223,58.27537536621094,55.05011749267578,30.802324295043945,90.64598083496094,38.79701614379883
20140311,21.375776290893555,32.798709869384766,50.767356872558594,41.09195327758789,49.375335693359375,20.49930763244629,274.1697692871094,17.982585906982422,280.1305236816406,8.70936107635498,127.66896057128906,57.494590759277344,12.385052680969238,27.35276985168457,87.56424713134766,149.73606872558594,65.9610595703125,46.66510009765625,115.7963409423828,26.08749771118164,6.811676025390625,63.17557907104492,12.945009231567385,21.179431915283203,7.554176330566406,10.80317211151123,9.215635299682615,24.980981826782227,27.58906936645508,7.402537822723389,9.522591590881348,14.433140754699709,7.754415512084961,10.901562690734863,8.62606430053711,143.01034545898438,1152.1171875,74.66131591796875,58.99981689453125,45.04205703735352,23.906614303588867,8.83536148071289,58.07981491088867,56.21828079223633,31.33837890625,95.1125946044922,39.14386367797852
20140312,21.69721794128418,32.86354064941406,50.099369049072266,40.712646484375,49.0439567565918,20.43402099609375,266.7374572753906,17.842914581298828,281.2708435058594,8.811822891235352,131.42393493652344,57.83599853515625,12.080001831054688,26.588550567626957,86.79612731933594,151.3067169189453,65.81951141357422,46.19253921508789,114.00566864013672,26.66578865051269,6.832254409790039,63.17557907104492,12.90812873840332,21.09572029113769,7.554176330566406,10.864554405212402,9.29623794555664,24.980981826782227,27.83988380432129,7.463048458099365,9.491473197937012,14.3419828414917,7.754415512084961,10.901562690734863,8.673986434936523,143.37332153320312,1168.8753662109375,75.48175811767578,58.87015151977539,45.04205703735352,24.169002532958984,8.862798690795898,56.7109260559082,55.48817443847656,31.21467018127441,98.26549530029295,39.73844909667969
