DateTime,2303,2454,1326,1101,2207,6505,2912,4904,2882,2327
20100104,17.0,555.88232421875,66.89320373535156,24.91360664367676,76.5,82.4000015258789,76.0,38.09999847412109,46.74763870239258,35.22640609741211
20100105,17.200000762939453,556.8627319335938,67.57281494140625,25.785219192504883,76.9000015258789,83.0,76.30000305175781,38.0,46.6690673828125,35.22640609741211
20100106,18.399999618530277,563.7254638671875,72.13592529296875,26.329978942871094,76.69999694824219,84.80000305175781,76.4000015258789,38.0,47.45474243164063,36.283199310302734
20100107,18.399999618530277,550.0,71.55339813232422,25.821537017822266,76.9000015258789,85.5,76.69999694824219,37.25,46.98333740234375,35.367313385009766
20100108,18.200000762939453,539.2156982421875,69.90290832519531,25.71258544921875,77.30000305175781,85.69999694824219,77.0,37.5,47.45474243164063,35.08550262451172
20100111,18.600000381469727,547.058837890625,70.87378692626953,25.240461349487305,76.9000015258789,86.5,77.0999984741211,38.25,47.06190872192383,35.22640609741211
20100112,18.350000381469727,547.058837890625,69.90290832519531,25.09519386291504,76.30000305175781,86.0,76.0999984741211,38.04999923706055,47.06190872192383,34.733238220214844
20100113,17.850000381469727,536.2745361328125,68.64077758789062,24.695703506469727,75.69999694824219,84.19999694824219,76.0,37.650001525878906,46.11909866333008,35.367313385009766
20100114,17.950000762939453,561.7647094726562,68.54368591308594,24.840972900390625,75.80000305175781,84.0,76.4000015258789,37.650001525878906,46.35479736328125,35.50821685791016
20100115,18.0,572.5490112304688,68.93203735351562,25.022558212280277,75.5,84.0,75.80000305175781,38.0,46.35479736328125,36.14229202270508
20100118,17.850000381469727,574.5098266601562,68.25242614746094,24.840972900390625,75.4000015258789,83.5999984741211,76.0,38.0,46.35479736328125,35.50821685791016
20100119,17.549999237060547,558.8235473632812,67.96116638183594,24.94992446899414,75.19999694824219,83.0,75.5999984741211,37.900001525878906,46.98333740234375,34.733238220214844
20100120,18.100000381469727,564.7058715820312,67.96116638183594,24.695703506469727,74.5999984741211,84.19999694824219,75.4000015258789,37.900001525878906,46.04053115844727,34.94459533691406
20100121,18.0,539.2156982421875,68.25242614746094,24.623069763183597,74.9000015258789,84.0999984741211,75.0999984741211,37.75,45.88339614868164,34.31052017211914
20100122,17.700000762939453,512.7451171875,68.0582504272461,23.09774780273437,73.5999984741211,82.80000305175781,74.80000305175781,38.150001525878906,44.62631607055664,33.74689865112305
20100125,17.399999618530273,515.686279296875,67.57281494140625,23.24301528930664,72.4000015258789,82.0,74.5999984741211,38.0,44.07634353637695,35.64912414550781
20100126,16.5,505.8823547363281,66.60194396972656,22.08086585998535,69.0999984741211,80.30000305175781,72.30000305175781,37.79999923706055,42.42642593383789,33.25372695922852
20100127,16.399999618530273,511.76470947265625,67.4757308959961,21.826644897460938,69.19999694824219,80.9000015258789,73.0,38.400001525878906,42.5049934387207,33.25372695922852
20100128,16.5,512.7451171875,66.89320373535156,22.153499603271484,70.0999984741211,80.9000015258789,73.0,38.34999847412109,43.212100982666016,34.028709411621094
20100129,16.049999237060547,509.8039245605469,67.28155517578125,21.68137550354004,69.9000015258789,80.5,73.5,38.79999923706055,42.58356094360352,33.25372695922852
20100201,15.5,495.0980529785156,66.01941680908203,21.427154541015625,69.19999694824219,81.0,74.19999694824219,38.25,41.640750885009766,34.169612884521484
20100202,15.600000381469728,488.23529052734375,65.53398132324219,21.463472366333008,69.30000305175781,78.69999694824219,75.0,38.400001525878906,41.640750885009766,34.028709411621094
20100203,16.649999618530273,499.01959228515625,65.4368896484375,21.68137550354004,69.0,79.0999984741211,75.0,39.0,41.8764533996582,33.60599136352539
20100204,16.5,504.9019470214844,66.89320373535156,21.75400924682617,67.5999984741211,78.80000305175781,74.69999694824219,38.34999847412109,41.79788589477539,33.39463424682617
20100205,15.699999809265137,500.9803771972656,66.01941680908203,20.73712730407715,64.9000015258789,78.19999694824219,72.5999984741211,37.20000076293945,39.12659454345703,31.35150146484375
20100208,16.0,496.0784301757813,65.1456298828125,20.5555419921875,63.400001525878906,79.0,72.5,37.29999923706055,39.67656707763672,31.91512489318848
20100209,16.25,501.9607849121094,65.72815704345703,20.91871452331543,64.30000305175781,79.4000015258789,72.5,37.34999847412109,40.06940460205078,31.91512489318848
20100210,16.25,507.8431396484375,66.01941680908203,21.35452079772949,65.30000305175781,78.80000305175781,72.5,37.400001525878906,40.06940460205078,32.549198150634766
20100222,16.600000381469727,518.62744140625,67.7669906616211,21.645057678222656,65.0,81.69999694824219,75.69999694824219,37.54999923706055,41.79788589477539,32.97191619873047
20100223,16.299999237060547,523.5294189453125,69.90290832519531,21.862960815429688,64.5999984741211,82.0999984741211,75.0999984741211,37.59999847412109,41.8764533996582,32.97191619873047
20100224,15.949999809265137,517.6470336914062,68.73786163330078,22.08086585998535,65.0,82.0,75.80000305175781,37.59999847412109,41.16934585571289,32.69010543823242
20100225,15.5,497.058837890625,69.51456451416016,21.35452079772949,65.0,80.0,75.5999984741211,37.59999847412109,40.38367462158203,31.774219512939453
20100226,15.449999809265137,495.0980529785156,70.38835144042969,21.49978828430176,65.5,81.19999694824219,75.4000015258789,38.20000076293945,40.6193733215332,32.83101272583008
20100301,16.0,507.8431396484375,70.58252716064453,21.862960815429688,65.5,81.19999694824219,76.0,38.150001525878906,41.2479133605957,32.549198150634766
20100302,15.75,505.8823547363281,70.291259765625,21.971912384033203,65.80000305175781,81.5999984741211,76.0999984741211,37.79999923706055,41.16934585571289,32.69010543823242
